magnitude_bin,episode_id,anchor_event_id,anchor_time_utc,anchor_magnitude,maximum_magnitude,member_count,member_time_min_utc,member_time_max_utc,member_event_ids_sha256,member_event_ids
m5_6,67463805ea0751254801fbb2849b032689483d83a22887afcf89f58b33c456cb,eqv1_mllos6u3f2t664rofdfrbuofmz,1998-12-01T07:37:54Z,5.1,5.1,1,1998-12-01T07:37:54Z,1998-12-01T07:37:54Z,e7cd767f4b8d2dd62327f4ad22b7b87d0ec8bcd98729ea6e13436c9f9182aeb6,eqv1_mllos6u3f2t664rofdfrbuofmz
m5_6,1a43bc9315d15d16db5cb3b9eb59f6d761dde802bcacc14611c06b5e2bfd861f,eqv1_n7lwerza4oio4v6ujolvcnjymh,1999-01-02T17:55:04Z,5.0,5.0,1,1999-01-02T17:55:04Z,1999-01-02T17:55:04Z,362dac7d1f33ce949f8836e6a56c3dee42ef2219a7fd9c8d7e421f7333eeb4cb,eqv1_n7lwerza4oio4v6ujolvcnjymh
m5_6,c8a1ee1e66bf9b4d811f9ed2c1984f32f13007b789fed92fd312b3fdebe2ceab,eqv1_geyiyubi7llsuo3d43b6lk7yxn,1999-01-29T05:44:22Z,5.2,5.2,1,1999-01-29T05:44:22Z,1999-01-29T05:44:22Z,669fb855cbac69f5fa77ca157a8edf1f2dfb9ded43a767467bf2921494668f02,eqv1_geyiyubi7llsuo3d43b6lk7yxn
m5_6,fcacd9bcbf4ed38f7a07851df1a6461e28135b7e98defcd43ac1faac6012687f,eqv1_rfgks56hcf6e7ti3yj3lgywrte,1999-01-30T03:51:08Z,5.6,5.6,1,1999-01-30T03:51:08Z,1999-01-30T03:51:08Z,facf77ee85c87af0e1b28e6cbe190e371f9d0e1b7278e9f8e7b530c3f0cf962a,eqv1_rfgks56hcf6e7ti3yj3lgywrte
m5_6,64adbb4469c172031051e47a9c8c112d75dfe8a083ebf80198ab7cef022155dc,eqv1_txntxk2g3ddiywijl5twuoz2jj,1999-03-09T10:09:22Z,5.3,5.3,1,1999-03-09T10:09:22Z,1999-03-09T10:09:22Z,55937405e440320903751558743ce4571ea459395ad323d201ee73d7c665a0bc,eqv1_txntxk2g3ddiywijl5twuoz2jj
m5_6,da955c6fe5e3ccc0c1d74ed8dd43065a979f5b591f150eaf82aee458c8065ec3,eqv1_vqqul6z3ro27rlo2kzxeolw2ii,1999-03-11T13:18:02Z,5.6,5.6,1,1999-03-11T13:18:02Z,1999-03-11T13:18:02Z,06ae4af6afce63faddd4b10f392b4ac3b360dcc8e4c9f664a91afeb12f19e990,eqv1_vqqul6z3ro27rlo2kzxeolw2ii
m5_6,9f3f0456fc32c7c7c517cb26de4c80c05415ed953ed66b2bdd817978834fa252,eqv1_tdtzpnb6nvol3hodnyd6py77we,1999-03-15T10:42:56Z,5.6,5.6,1,1999-03-15T10:42:56Z,1999-03-15T10:42:56Z,03b0658d7c12492ca53b56fd33c386c8e72356d890a1475f88396c99d548cbfc,eqv1_tdtzpnb6nvol3hodnyd6py77we
m5_6,c9f587ac0c845f3ccd0e5757878f04b740b4d853e692942007b4346a0125d857,eqv1_3jwab3vkula4f5hsmanzk5z5mm,1999-03-25T08:33:20Z,5.2,5.2,1,1999-03-25T08:33:20Z,1999-03-25T08:33:20Z,f84badcd76a343495bbbece7d3e1da66c2cd0c14a57455aebe75cee9165a18ec,eqv1_3jwab3vkula4f5hsmanzk5z5mm
m5_6,4202ea2351d5f572450d4b0f0028e844090d04add4e9fb927e3df2d85e253e52,eqv1_jmpged7ddcgsdu5uajbonvbpcg,1999-05-29T20:10:37Z,5.6,5.6,1,1999-05-29T20:10:37Z,1999-05-29T20:10:37Z,e78ab80ac525918134f4297390ef2461215b7d0d1f4099648cc2b023a93c2224,eqv1_jmpged7ddcgsdu5uajbonvbpcg
m5_6,5d599ec89b30d9116d8f357cc211e0020ea521a913d287a6cb0b09c07ba6abbf,eqv1_4gdrryopjyoadsd2ywqn4yqfcd,1999-05-31T19:59:26Z,5.0,5.0,1,1999-05-31T19:59:26Z,1999-05-31T19:59:26Z,7d793dc0befe822f136ee612697c62217c64b8481a02b7bf2c5fb69782a28052,eqv1_4gdrryopjyoadsd2ywqn4yqfcd
m5_6,d95de3118932adab89c2fc87cfde9a326e4f98756cb368b364c2238ac1a0bdb3,eqv1_apensqi4i3sjizipsq26fxi3lw,1999-06-17T15:02:15Z,5.3,5.3,2,1999-06-17T15:02:15Z,1999-06-17T15:08:35Z,e03e99c369f4d977243b4f6fc7b0ac91afac7d942e2bdb7374cf88f09a05de30,eqv1_apensqi4i3sjizipsq26fxi3lw|eqv1_gdynvo2oqfro7ycxoggjzo3svh
